id,topicID,groupID,time,user,parent,numChildren,chars_total,textchars,images
10354,119189,5001,2017-08-19T19:24:00+00:00,1004,10353,1,838,738,0
10355,119189,5001,2017-08-20T23:16:38+00:00,1001,10354,0,378,353,0
10356,119189,5001,2017-08-17T18:40:37+00:00,1001,,0,1447,712,2
10357,119189,5001,2017-08-17T20:43:23+00:00,1004,,1,1855,1784,0
10358,119189,5001,2017-08-20T23:21:13+00:00,1001,10357,0,381,320,0
10359,119189,5001,2017-08-17T21:32:37+00:00,1003,,0,1193,1043,0
10360,119189,5001,2017-08-17T21:39:37+00:00,1004,,2,843,509,1
10361,119189,5001,2017-08-18T01:47:48+00:00,1003,10360,1,190,107,0
10363,119189,5001,2017-08-20T15:27:56+00:00,1002,10361,0,187,128,0
10362,119189,5001,2017-08-20T23:11:44+00:00,1001,10360,0,239,169,0
10364,119189,5001,2017-08-17T23:30:54+00:00,1005,,0,930,834,0
10365,119189,5001,2017-08-17T23:38:27+00:00,1005,,1,641,501,1
10366,119189,5001,2017-08-18T01:12:36+00:00,1003,10365,0,214,115,0
10367,119189,5001,2017-08-18T01:04:59+00:00,1003,,1,715,372,1
10368,119189,5001,2017-08-20T23:14:28+00:00,1001,10367,0,366,326,0
10369,119189,5001,2017-08-18T01:47:43+00:00,1002,,1,1092,915,0
10370,119189,5001,2017-08-18T12:37:47+00:00,1002,10369,0,563,66,2
10371,119189,5001,2017-08-18T16:36:13+00:00,1007,,0,1361,1283,0
10372,119189,5001,2017-08-18T16:39:35+00:00,1007,,1,793,424,1
10373,119189,5001,2017-08-19T19:11:44+00:00,1004,10372,0,215,171,0
10374,119189,5001,2017-08-19T15:19:15+00:00,1008,,0,1516,1138,1
10375,119189,5002,2017-08-17T15:01:20+00:00,1009,,1,1437,1307,0
10376,119189,5002,2017-08-20T15:09:30+00:00,1014,10375,1,443,344,0
10377,119189,5002,2017-08-27T23:59:24+00:00,1011,10376,0,156,84,0
10378,119189,5002,2017-08-17T15:02:28+00:00,1009,,1,1696,1260,1
10379,119189,5002,2017-08-28T00:01:26+00:00,1011,10378,0,235,191,0
10380,119189,5002,2017-08-17T21:03:41+00:00,1010,,1,2649,2586,0
10381,119189,5002,2017-08-20T18:18:56+00:00,1009,10380,0,294,250,0
10382,119189,5002,2017-08-17T21:22:41+00:00,1010,,1,1181,623,2
10383,119189,5002,2017-08-17T23:06:06+00:00,1013,10382,1,412,374,0
10384,119189,5002,2017-08-20T18:45:58+00:00,1010,10383,0,397,332,0
10385,119189,5002,2017-08-17T21:29:35+00:00,1015,,2,2588,2506,0
10386,119189,5002,2017-08-20T15:23:38+00:00,1014,10385,0,743,723,0
10387,119189,5002,2017-08-21T00:46:15+00:00,1010,10385,0,345,310,0
10388,119189,5002,2017-08-17T21:57:11+00:00,1015,,2,1662,981,2
10389,119189,5002,2017-08-20T18:48:36+00:00,1010,10388,0,178,153,0
10390,119189,5002,2017-08-28T00:05:10+00:00,1011,10388,0,242,139,0
10391,119189,5002,2017-08-17T22:40:41+00:00,1013,,0,1575,1461,0
10392,119189,5002,2017-08-17T22:59:42+00:00,1013,,1,945,811,1
10393,119189,5002,2017-08-20T00:53:50+00:00,1012,10392,0,217,188,0
10394,119189,5002,2017-08-17T23:58:56+00:00,1014,,0,2216,2087,0
10395,119189,5002,2017-08-18T01:18:10+00:00,1012,,1,2637,2440,0
10396,119189,5002,2017-08-20T15:27:40+00:00,1014,10395,0,473,377,0
10397,119189,5002,2017-08-18T01:35:25+00:00,1014,,1,1794,1058,2
10398,119189,5002,2017-08-21T01:02:23+00:00,1010,10397,0,293,211,0
10399,119189,5002,2017-08-18T01:39:47+00:00,1012,,1,883,550,1
10400,119189,5002,2017-08-20T18:12:19+00:00,1009,10399,0,178,112,0
10401,119189,5002,2017-08-27T23:31:06+00:00,1011,,0,5356,3755,0
10402,119189,5002,2017-08-27T23:58:18+00:00,1011,,0,1545,858,2
10403,119189,5002,2017-08-28T01:07:37+00:00,1016,,0,2450,2284,0
10404,119189,5003,2017-08-15T22:24:31+00:00,1017,,0,1678,1553,0
10405,119189,5003,2017-08-15T22:38:05+00:00,1017,,2,1822,1090,2
10406,119189,5003,2017-08-26T21:43:53+00:00,1019,10405,0,228,151,0
10407,119189,5003,2017-08-28T01:43:56+00:00,1023,10405,0,329,256,0
10408,119189,5003,2017-08-16T22:53:48+00:00,1018,,1,2827,2569,0
10409,119189,5003,2017-08-17T14:36:24+00:00,1017,10408,1,232,119,0
10410,119189,5003,2017-08-17T21:13:05+00:00,1018,10409,0,417,342,0
10411,119189,5003,2017-08-16T23:01:58+00:00,1018,,0,2395,1485,2
10412,119189,5003,2017-08-17T00:03:48+00:00,1020,,0,1310,1238,0
10413,119189,5003,2017-08-17T01:29:23+00:00,1020,,2,1858,965,1
10414,119189,5003,2017-08-17T14:37:20+00:00,1017,10413,0,183,112,0
10415,119189,5003,2017-08-21T00:13:44+00:00,1025,10413,0,279,165,0
10416,119189,5003,2017-08-17T20:24:31+00:00,1021,,0,2386,1971,0
10417,119189,5003,2017-08-17T20:31:53+00:00,1021,,2,1441,787,1
10418,119189,5003,2017-08-26T21:45:36+00:00,1019,10417,0,249,153,0
10419,119189,5003,2017-08-28T02:06:53+00:00,1022,10417,0,413,315,0
10420,119189,5003,2017-08-17T21:11:27+00:00,1019,,2,3328,2878,1
10421,119189,5003,2017-08-18T19:48:59+00:00,1021,10420,0,293,195,0
10422,119189,5003,2017-08-28T02:30:44+00:00,1022,10420,0,407,316,0
10423,119189,5003,2017-08-17T23:51:24+00:00,1025,,0,953,725,0
10424,119189,5003,2017-08-18T00:27:10+00:00,1022,,1,1179,652,1
10425,119189,5003,2017-08-28T01:46:28+00:00,1023,10424,0,251,213,0
10426,119189,5003,2017-08-18T00:46:25+00:00,1023,,1,1087,788,1
10427,119189,5003,2017-08-18T19:45:46+00:00,1021,10426,0,220,182,0
10428,119189,5003,2017-08-18T01:27:48+00:00,1022,,1,909,461,1
10429,119189,5003,2017-08-20T21:23:31+00:00,1024,10428,0,273,221,0
10430,119189,5003,2017-08-18T01:41:06+00:00,1023,,1,821,421,1
10431,119189,5003,2017-08-18T19:47:24+00:00,1021,10430,0,269,240,0
10432,119189,5003,2017-08-20T21:12:52+00:00,1024,,0,1239,1135,0
10433,119189,5003,2017-08-20T21:20:55+00:00,1024,,1,1126,721,1
10434,119189,5003,2017-08-26T21:42:29+00:00,1019,10433,0,164,122,0
10435,119189,5003,2017-08-21T01:12:46+00:00,1025,,0,2894,2461,0
10436,119189,5004,2017-08-17T14:20:36+00:00,1031,,1,1097,1015,0
10437,119189,5004,2017-08-18T01:45:52+00:00,1030,10436,0,535,425,0
10438,119189,5004,2017-08-17T14:31:08+00:00,1029,,2,1340,1219,0
10439,119189,5004,2017-08-18T01:48:19+00:00,1030,10438,0,360,321,0
10440,119189,5004,2017-08-19T00:34:52+00:00,1027,10438,0,217,186,0
10441,119189,5004,2017-08-17T14:44:03+00:00,1031,,2,1745,1312,1
10442,119189,5004,2017-08-18T01:49:55+00:00,1030,10441,1,321,250,0
10444,119189,5004,2017-08-27T01:47:37+00:00,1029,10442,0,139,80,0
10443,119189,5004,2017-08-19T05:51:24+00:00,1032,10441,0,182,129,0
10445,119189,5004,2017-08-17T14:46:53+00:00,1029,,1,719,363,1
10446,119189,5004,2017-08-19T00:37:01+00:00,1027,10445,0,157,104,0
10447,119189,5004,2017-08-17T21:41:55+00:00,1028,,1,1324,1248,0
10448,119189,5004,2017-08-23T01:20:35+00:00,1031,10447,0,419,365,0
10449,119189,5004,2017-08-17T22:04:59+00:00,1028,,0,1017,632,1
10450,119189,5004,2017-08-17T22:53:06+00:00,1027,,0,2020,1947,0
10451,119189,5004,2017-08-18T00:09:51+00:00,1027,,0,703,331,1
10452,119189,5004,2017-08-18T00:48:53+00:00,1030,,2,2921,1939,1
10453,119189,5004,2017-08-23T01:14:03+00:00,1031,10452,0,378,291,0
10454,119189,5004,2017-08-27T01:45:59+00:00,1029,10452,1,254,180,0
10455,119189,5004,2017-08-28T01:40:32+00:00,1028,10454,0,257,196,0
10456,119189,5004,2017-08-18T01:27:35+00:00,1033,,1,1539,1442,0
10457,119189,5004,2017-08-18T01:50:35+00:00,1033,10456,1,389,348,0
10458,119189,5004,2017-08-27T01:43:44+00:00,1029,10457,0,228,143,0
10459,119189,5004,2017-08-18T01:54:32+00:00,1032,,1,1795,1643,0
10460,119189,5004,2017-08-27T01:42:04+00:00,1029,10459,1,276,181,0
10461,119189,5004,2017-08-28T01:43:11+00:00,1028,10460,0,317,214,0
10462,119189,5004,2017-08-18T01:55:00+00:00,1032,,1,813,502,1
10463,119189,5004,2017-08-23T01:24:43+00:00,1031,10462,1,204,175,0
10464,119189,5004,2017-08-27T01:39:28+00:00,1029,10463,0,92,52,0
10465,119189,5004,2017-08-20T18:06:06+00:00,1026,,1,1563,1503,0
10466,119189,5004,2017-08-27T01:37:47+00:00,1029,10465,0,309,236,0
10467,119189,5004,2017-08-20T18:16:13+00:00,1026,,0,874,713,0
10468,119190,5001,2017-08-24T22:21:00+00:00,1004,,1,1527,917,0
10469,119190,5001,2017-08-25T02:56:44+00:00,1003,10468,0,199,130,0
10470,119190,5001,2017-08-24T22:26:40+00:00,1004,,1,1751,1311,0
10471,119190,5001,2017-08-25T01:30:06+00:00,1005,10470,1,294,213,0
10472,119190,5001,2017-08-25T23:21:45+00:00,1004,10471,0,392,323,0
10473,119190,5001,2017-08-24T23:27:55+00:00,1001,,0,2856,2328,1
10474,119190,5001,2017-08-24T23:43:04+00:00,1006,,2,1128,615,1
10475,119190,5001,2017-08-25T01:32:55+00:00,1005,10474,0,235,198,0
10476,119190,5001,2017-08-25T02:58:14+00:00,1003,10474,0,137,116,0
10477,119190,5001,2017-08-24T23:43:25+00:00,1006,,0,2046,1648,0
10478,119190,5001,2017-08-25T00:23:00+00:00,1001,,1,1859,1423,1
10479,119190,5001,2017-08-25T23:43:27+00:00,1004,10478,0,448,380,0
10480,119190,5001,2017-08-25T01:16:51+00:00,1003,,1,1064,930,0
10481,119190,5001,2017-09-04T02:47:03+00:00,1002,10480,0,97,55,0
10482,119190,5001,2017-08-25T01:26:56+00:00,1005,,0,1110,838,2
10483,119190,5001,2017-08-25T01:38:23+00:00,1005,,1,1532,1016,2
10484,119190,5001,2017-08-27T23:49:50+00:00,1001,10483,0,644,545,0
10485,119190,5001,2017-08-25T02:27:40+00:00,1002,,1,2474,1861,2
10486,119190,5001,2017-08-27T23:54:24+00:00,1001,10485,0,330,282,0
10487,119190,5001,2017-08-25T02:51:33+00:00,1003,,0,1293,1053,1
10488,119190,5001,2017-08-25T02:51:41+00:00,1007,,1,1767,1395,0
10489,119190,5001,2017-08-25T23:31:33+00:00,1004,10488,0,256,219,0
10490,119190,5001,2017-08-25T02:54:45+00:00,1007,,0,1608,1503,0
10491,119190,5001,2017-08-25T14:54:14+00:00,1008,,2,2294,1715,2
10492,119190,5001,2017-08-27T23:41:56+00:00,1001,10491,0,310,250,0
10493,119190,5001,2017-09-04T02:43:36+00:00,1002,10491,0,160,102,0
10494,119190,5002,2017-08-24T17:03:43+00:00,1010,,1,2129,1433,2
10495,119190,5002,2017-08-29T15:54:40+00:00,1012,10494,0,317,252,0
10496,119190,5002,2017-08-24T17:28:54+00:00,1010,,1,1709,1147,1
10497,119190,5002,2017-08-25T17:14:30+00:00,1014,10496,0,508,454,0
10498,119190,5002,2017-08-24T18:08:36+00:00,1010,,1,1187,736,1
10499,119190,5002,2017-08-29T16:19:10+00:00,1012,10498,0,280,196,0
10500,119190,5002,2017-08-24T20:50:40+00:00,1015,,1,1836,1374,1
10501,119190,5002,2017-08-27T03:14:57+00:00,1010,10500,0,560,249,1
10502,119190,5002,2017-08-24T21:16:21+00:00,1015,,0,1791,1367,1
10503,119190,5002,2017-08-25T00:06:21+00:00,1009,,1,1115,549,1
10504,119190,5002,2017-08-25T17:04:42+00:00,1014,10503,0,657,531,0
10505,119190,5002,2017-08-25T00:47:08+00:00,1012,,2,1342,866,1
10506,119190,5002,2017-08-25T17:07:59+00:00,1014,10505,0,415,317,0
10507,119190,5002,2017-09-03T23:28:01+00:00,1011,10505,0,186,116,0
10508,119190,5002,2017-08-25T00:55:45+00:00,1012,,2,1204,775,1
10509,119190,5002,2017-08-25T13:27:44+00:00,1009,10508,0,404,310,0
10510,119190,5002,2017-08-27T03:21:50+00:00,1010,10508,0,481,391,0
10511,119190,5002,2017-08-25T01:05:55+00:00,1009,,1,1702,1335,1
10512,119190,5002,2017-09-03T23:26:10+00:00,1011,10511,0,250,145,0
10513,119190,5002,2017-08-25T02:35:49+00:00,1014,,3,2212,1247,2
10514,119190,5002,2017-08-25T13:22:56+00:00,1009,10513,1,506,404,0
10517,119190,5002,2017-08-25T17:11:06+00:00,1014,10514,0,545,450,0
10515,119190,5002,2017-08-27T03:28:43+00:00,1010,10513,0,460,410,0
10516,119190,5002,2017-09-03T23:24:32+00:00,1011,10513,0,245,144,0
10518,119190,5002,2017-08-25T02:49:52+00:00,1014,,0,1336,766,1
10519,119190,5002,2017-08-26T01:24:31+00:00,1013,,0,1865,1661,1
10520,119190,5002,2017-08-26T01:29:36+00:00,1013,,1,983,849,1
10521,119190,5002,2017-09-03T23:23:12+00:00,1011,10520,0,175,99,0
10522,119190,5002,2017-09-03T23:18:49+00:00,1011,,0,2585,1978,0
10523,119190,5002,2017-09-03T23:22:06+00:00,1011,,0,3208,2611,0
10524,119190,5003,2017-08-23T15:32:12+00:00,1017,,2,1565,1175,1
10525,119190,5003,2017-08-26T21:40:42+00:00,1019,10524,0,252,196,0
10526,119190,5003,2017-09-04T02:29:16+00:00,1023,10524,0,298,251,0
10527,119190,5003,2017-08-23T15:43:14+00:00,1017,,2,1612,1176,1
10528,119190,5003,2017-08-24T11:36:30+00:00,1018,10527,0,581,494,0
10529,119190,5003,2017-08-31T18:56:32+00:00,1024,10527,0,209,150,0
10530,119190,5003,2017-08-24T00:18:25+00:00,1018,,0,1783,1222,1
10531,119190,5003,2017-08-24T00:19:44+00:00,1018,,1,1683,1166,1
10532,119190,5003,2017-08-24T14:47:50+00:00,1017,10531,0,402,323,0
10533,119190,5003,2017-08-24T02:12:10+00:00,1020,,0,3332,2383,2
10534,119190,5003,2017-08-24T22:14:45+00:00,1019,,3,2358,1422,2
10535,119190,5003,2017-08-26T21:40:24+00:00,1021,10534,0,366,265,0
10536,119190,5003,2017-08-29T16:28:07+00:00,1018,10534,0,241,149,0
10537,119190,5003,2017-09-04T02:14:41+00:00,1022,10534,0,320,261,0
10538,119190,5003,2017-08-24T22:24:42+00:00,1019,,1,1750,804,2
10539,119190,5003,2017-09-04T02:31:24+00:00,1023,10538,0,340,312,0
10540,119190,5003,2017-08-24T22:55:46+00:00,1022,,0,3463,1797,1
10541,119190,5003,2017-08-24T23:09:05+00:00,1022,,2,2266,1557,1
10542,119190,5003,2017-08-26T21:41:29+00:00,1021,10541,0,219,170,0
10543,119190,5003,2017-08-28T02:32:23+00:00,1025,10541,0,348,299,0
10544,119190,5003,2017-08-25T00:25:26+00:00,1023,,0,2168,1565,1
10545,119190,5003,2017-08-25T00:48:49+00:00,1023,,1,1999,1523,1
10546,119190,5003,2017-08-26T21:44:01+00:00,1021,10545,1,349,252,0
10547,119190,5003,2017-09-04T02:13:00+00:00,1022,10546,0,317,272,0
10548,119190,5003,2017-08-25T00:56:54+00:00,1021,,2,2565,1585,2
10549,119190,5003,2017-08-26T21:54:36+00:00,1019,10548,0,300,280,0
10550,119190,5003,2017-09-04T02:11:36+00:00,1022,10548,0,216,167,0
10551,119190,5003,2017-08-25T01:07:12+00:00,1021,,0,2711,1370,3
10552,119190,5003,2017-08-25T02:58:21+00:00,1025,,0,1419,930,1
10553,119190,5003,2017-08-28T02:29:17+00:00,1025,,0,1902,1386,1
10554,119190,5003,2017-08-31T18:38:32+00:00,1024,,0,2174,1349,2
10555,119190,5003,2017-08-31T18:53:27+00:00,1024,,0,1283,735,1
10556,119190,5004,2017-08-24T12:56:40+00:00,1029,,1,1641,1137,1
10557,119190,5004,2017-08-25T01:54:46+00:00,1028,10556,0,231,211,0
10558,119190,5004,2017-08-24T13:20:38+00:00,1028,,1,4392,3387,2
10559,119190,5004,2017-08-27T03:10:18+00:00,1027,10558,0,273,198,0
10560,119190,5004,2017-08-24T13:24:05+00:00,1029,,0,1141,681,1
10561,119190,5004,2017-08-24T14:41:42+00:00,1031,,0,2247,1900,1
10562,119190,5004,2017-08-24T15:05:03+00:00,1031,,0,1738,1423,1
10563,119190,5004,2017-08-24T15:29:18+00:00,1028,,2,1552,998,1
10564,119190,5004,2017-08-25T02:47:27+00:00,1030,10563,0,270,194,0
10565,119190,5004,2017-08-28T17:24:36+00:00,1031,10563,0,490,414,0
10566,119190,5004,2017-08-24T21:14:38+00:00,1027,,0,963,557,1
10567,119190,5004,2017-08-24T22:49:09+00:00,1027,,3,1120,684,1
10568,119190,5004,2017-08-25T13:38:17+00:00,1026,10567,0,307,239,0
10569,119190,5004,2017-08-28T17:18:04+00:00,1031,10567,0,393,302,0
10570,119190,5004,2017-09-03T22:39:00+00:00,1029,10567,0,204,151,0
10571,119190,5004,2017-08-25T01:39:07+00:00,1032,,2,1352,867,1
10572,119190,5004,2017-08-25T02:03:23+00:00,1033,10571,0,362,293,0
10573,119190,5004,2017-08-28T17:03:48+00:00,1031,10571,1,544,483,0
10574,119190,5004,2017-09-04T01:55:32+00:00,1028,10573,0,172,117,0
10575,119190,5004,2017-08-25T01:45:30+00:00,1030,,1,2430,1056,4
10576,119190,5004,2017-08-25T13:35:06+00:00,1026,10575,1,348,270,0
10577,119190,5004,2017-09-03T22:30:19+00:00,1029,10576,0,198,141,0
10578,119190,5004,2017-08-25T01:46:20+00:00,1033,,1,1344,1067,1
10579,119190,5004,2017-08-25T02:00:17+00:00,1033,10578,0,960,622,1
10580,119190,5004,2017-08-25T02:24:25+00:00,1032,,0,814,410,1
10581,119190,5004,2017-08-25T13:21:25+00:00,1026,,1,1123,918,0
10582,119190,5004,2017-09-03T22:26:48+00:00,1029,10581,0,119,100,0
10583,119190,5004,2017-08-25T13:30:53+00:00,1026,,2,1277,1193,0
10584,119190,5004,2017-08-27T03:01:40+00:00,1027,10583,0,196,160,0
10585,119190,5004,2017-09-03T22:25:05+00:00,1029,10583,0,238,176,0
